mode,sample_id,class_id,action_name,user_id,trial_id,frames,best_shift_frames,coverage,rmse,pck,angle_correlation,velocity_correlation,matching_score,rank,gallery_size,retrieval_top1,retrieval_top5,reciprocal_rank
25d,train__c13__user19__3-3-3,13,Mop_the_floor,user19,3-3-3,19,0,0.9824561403508771,0.4768541772109174,0.3125,0.8121441462701168,0.216572738727932,0.5425779840666943,1.0,171.0,1.0,1.0,1.0
2d,train__c13__user19__7-2-1,13,Mop_the_floor,user19,7-2-1,69,0,0.8792270531400966,0.1860563392368568,0.7376373626373627,0.567034789426557,0.25140259458083236,0.7441819283007773,1.0,171.0,1.0,1.0,1.0
25d,train__c13__user19__7-2-1,13,Mop_the_floor,user19,7-2-1,69,0,0.8780193236714976,0.4659779236199722,0.3741403026134801,0.395883069596996,-0.093250572244383,0.5011736128459346,1.0,171.0,1.0,1.0,1.0
2d,train__c13__user19__7-2-2,13,Mop_the_floor,user19,7-2-2,26,0,0.9743589743589743,0.23851342325279126,0.555921052631579,0.5805904730330883,0.22287886242305865,0.6529674383683041,1.0,171.0,1.0,1.0,1.0
25d,train__c13__user19__7-2-2,13,Mop_the_floor,user19,7-2-2,26,0,0.9743589743589743,0.587560577393421,0.24671052631578946,0.3821795884399147,0.05891010236233929,0.45076290343074854,1.0,171.0,1.0,1.0,1.0
2d,train__c13__user19__7-2-3,13,Mop_the_floor,user19,7-2-3,24,-1,0.9746376811594203,0.19640608809245153,0.6728624535315985,0.27156757369457507,0.18383983740761115,0.6834828627333496,2.0,171.0,0.0,1.0,0.5
25d,train__c13__user19__7-2-3,13,Mop_the_floor,user19,7-2-3,24,-2,0.9734848484848485,0.4906088995855146,0.245136186770428,0.11277440815972352,0.08554412413199981,0.4248666376980926,2.0,171.0,0.0,1.0,0.5
2d,train__c15__user19__7-2-1,15,Wipe_windows_and_tables,user19,7-2-1,16,0,0.8385416666666666,0.2163633170849788,0.5527950310559007,0.7867137424988864,0.2689079967630409,0.6617309077545288,3.0,171.0,0.0,1.0,0.3333333333333333
25d,train__c15__user19__7-2-1,15,Wipe_windows_and_tables,user19,7-2-1,16,1,0.8388888888888889,0.5265785154639783,0.4503311258278146,0.745400916459734,0.1448804583197989,0.5919771341141452,3.0,171.0,0.0,1.0,0.3333333333333333
2d,train__c15__user19__7-2-2,15,Wipe_windows_and_tables,user19,7-2-2,39,0,0.8910256410256411,0.35686211774542526,0.3908872901678657,0.551182052863214,0.2607904029833508,0.553768059204963,2.0,171.0,0.0,1.0,0.5
25d,train__c15__user19__7-2-2,15,Wipe_windows_and_tables,user19,7-2-2,39,0,0.8910256410256411,0.5503688206820487,0.27817745803357313,0.6167272362993406,0.14117721175335002,0.4893611805324647,2.0,171.0,0.0,1.0,0.5
2d,train__c15__user19__7-2-3,15,Wipe_windows_and_tables,user19,7-2-3,31,0,0.8387096774193549,0.36700387828661907,0.34935897435897434,0.23057397809546426,0.29852804744207334,0.49646540500707337,1.0,171.0,1.0,1.0,1.0
25d,train__c15__user19__7-2-3,15,Wipe_windows_and_tables,user19,7-2-3,31,0,0.8387096774193549,0.5184470108524931,0.28846153846153844,0.5257802218842209,0.18858577496530698,0.48424676920660176,1.0,171.0,1.0,1.0,1.0
2d,train__c17__user19__1-2-1,17,Tap_the_keyboard,user19,1-2-1,23,-1,0.9848484848484849,0.23717268758756085,0.7692307692307693,0.5412827367196281,0.0972661934247196,0.7579850097405884,4.0,171.0,0.0,1.0,0.25
25d,train__c17__user19__1-2-1,17,Tap_the_keyboard,user19,1-2-1,23,0,0.9855072463768116,0.4769747040883227,0.36764705882352944,0.16814524595028846,-0.002451201630193703,0.4923872914633867,5.0,171.0,0.0,1.0,0.2
2d,train__c17__user19__1-2-2,17,Tap_the_keyboard,user19,1-2-2,13,0,0.9807692307692307,0.2352538001997864,0.7973856209150327,0.5637415375202959,0.4880046913743657,0.8046135201852981,4.0,171.0,0.0,1.0,0.25
25d,train__c17__user19__1-2-2,17,Tap_the_keyboard,user19,1-2-2,13,0,0.9743589743589743,0.4027886508076769,0.4407894736842105,0.37607423916742005,0.3135556895688094,0.575994208596616,4.0,171.0,0.0,1.0,0.25
2d,train__c17__user19__1-2-3,17,Tap_the_keyboard,user19,1-2-3,24,0,0.9895833333333334,0.2574459271689743,0.743859649122807,0.55097347173226,0.16372029136089447,0.7504575093761703,3.0,171.0,0.0,1.0,0.3333333333333333
25d,train__c17__user19__1-2-3,17,Tap_the_keyboard,user19,1-2-3,24,2,0.9886363636363636,0.3600358064978381,0.4367816091954023,0.42353178031157135,0.1650858175417178,0.5688281357678937,2.0,171.0,0.0,1.0,0.5
2d,train__c17__user19__4-1-1,17,Tap_the_keyboard,user19,4-1-1,26,0,0.9326923076923077,0.264862743424495,0.8075601374570447,0.5118810093665214,0.09893963560125563,0.7710358799773518,13.0,171.0,0.0,0.0,0.07692307692307693
25d,train__c17__user19__4-1-1,17,Tap_the_keyboard,user19,4-1-1,26,0,0.9326923076923077,0.31206998423763427,0.46735395189003437,0.2677803910385191,0.2218457420610216,0.5687303740671783,8.0,171.0,0.0,0.0,0.125
2d,train__c17__user19__4-1-2,17,Tap_the_keyboard,user19,4-1-2,23,1,0.8712121212121212,0.2039104453690344,0.8347826086956521,0.684856784029955,0.19488183965795042,0.8043534632811628,4.0,171.0,0.0,1.0,0.25
25d,train__c17__user19__4-1-2,17,Tap_the_keyboard,user19,4-1-2,23,0,0.8768115942028986,0.3597581709368759,0.48760330578512395,0.3876264032876405,0.23702546081553147,0.5874025274920369,10.0,171.0,0.0,0.0,0.1
2d,train__c17__user19__4-1-3,17,Tap_the_keyboard,user19,4-1-3,13,1,0.8472222222222222,0.15768306820572103,0.8524590163934426,0.7628736003680111,0.4079970102077969,0.8354618170410015,2.0,171.0,0.0,1.0,0.5
25d,train__c17__user19__4-1-3,17,Tap_the_keyboard,user19,4-1-3,13,0,0.8461538461538461,0.3463968516292707,0.6742424242424242,0.663016177961807,0.27862443068141374,0.7176471680460047,10.0,171.0,0.0,0.0,0.1
2d,train__c17__user19__4-3-1,17,Tap_the_keyboard,user19,4-3-1,29,-1,0.9047619047619048,0.22578600536470061,0.7664473684210527,0.5532356322073966,0.119634373480209,0.7513183843395248,7.0,171.0,0.0,0.0,0.14285714285714285
25d,train__c17__user19__4-3-1,17,Tap_the_keyboard,user19,4-3-1,29,-1,0.9047619047619048,0.3482227267352116,0.5098684210526315,0.3837767691248939,0.13742304073572512,0.5945882270228066,3.0,171.0,0.0,1.0,0.3333333333333333
2d,train__c17__user19__4-3-2,17,Tap_the_keyboard,user19,4-3-2,53,-1,0.8333333333333334,0.18802788713514706,0.8076923076923077,0.8426805610891603,0.1874918721739986,0.8008940490860685,15.0,171.0,0.0,0.0,0.06666666666666667
25d,train__c17__user19__4-3-2,17,Tap_the_keyboard,user19,4-3-2,53,2,0.8333333333333334,0.4286333985353386,0.611764705882353,0.5958313147428722,0.15768196928476313,0.666213200739272,22.0,171.0,0.0,0.0,0.045454545454545456
2d,train__c17__user19__4-3-3,17,Tap_the_keyboard,user19,4-3-3,18,0,1.0,0.3114095497487047,0.75,0.5948458782532641,0.12103865406370605,0.7560624868801044,19.0,171.0,0.0,0.0,0.05263157894736842
25d,train__c17__user19__4-3-3,17,Tap_the_keyboard,user19,4-3-3,18,0,1.0,0.33088119118619996,0.5046296296296297,0.5335580299155191,0.047410869155395996,0.6094579144745029,8.0,171.0,0.0,0.0,0.125
2d,train__c17__user19__6-1-1,17,Tap_the_keyboard,user19,6-1-1,17,-1,1.0,0.2461130139933886,0.7552083333333334,0.5344074467202441,0.18745320067497598,0.757864318055981,11.0,171.0,0.0,0.0,0.09090909090909091
25d,train__c17__user19__6-1-1,17,Tap_the_keyboard,user19,6-1-1,17,2,1.0,0.4140244788346918,0.5,0.3135696587726393,0.21017931893323497,0.5971204147972566,11.0,171.0,0.0,0.0,0.09090909090909091
2d,train__c17__user19__6-1-2,17,Tap_the_keyboard,user19,6-1-2,8,0,1.0,0.303152781320365,0.7604166666666666,0.46335261536869043,0.5467506253182316,0.7805707251024031,18.0,171.0,0.0,0.0,0.05555555555555555
25d,train__c17__user19__6-1-2,17,Tap_the_keyboard,user19,6-1-2,8,-1,1.0,0.459943566304492,0.42857142857142855,0.6103345178418423,0.478429360860024,0.6076299395629717,10.0,171.0,0.0,0.0,0.1
2d,train__c17__user19__6-1-3,17,Tap_the_keyboard,user19,6-1-3,24,0,1.0,0.29085416403631653,0.7534722222222222,0.44224696057331764,0.24535996594569917,0.7520364157254815,15.0,171.0,0.0,0.0,0.06666666666666667
25d,train__c17__user19__6-1-3,17,Tap_the_keyboard,user19,6-1-3,24,0,1.0,0.4544464925599767,0.4236111111111111,0.3691516594470631,0.31095441824761233,0.5682228584243884,12.0,171.0,0.0,0.0,0.08333333333333333
2d,train__c20__user19__4-1-1,20,Check_the_time,user19,4-1-1,11,0,1.0,0.22698582419742885,0.8257575757575758,0.6909159463320003,0.3613511595087698,0.8253595982630244,1.0,171.0,1.0,1.0,1.0
25d,train__c20__user19__4-1-1,20,Check_the_time,user19,4-1-1,11,-1,1.0,0.574976608567464,0.48333333333333334,0.20061139974901954,0.25270538300320905,0.579847377033476,11.0,171.0,0.0,0.0,0.09090909090909091
2d,train__c20__user19__4-1-2,20,Check_the_time,user19,4-1-2,9,-2,1.0,0.2449905319111154,0.7976190476190477,0.5792736839171752,0.21731995277995875,0.7879168410406906,1.0,171.0,1.0,1.0,1.0
25d,train__c20__user19__4-1-2,20,Check_the_time,user19,4-1-2,9,-1,1.0,0.5524985173063348,0.5208333333333334,0.5985532746703832,0.1268729165629911,0.6308291295425961,9.0,171.0,0.0,0.0,0.1111111111111111
2d,train__c20__user19__5-3-1,20,Check_the_time,user19,5-3-1,12,-1,0.9696969696969697,0.17372434901930947,0.71875,0.9100375957852047,0.35215915972828427,0.7846978935278388,1.0,171.0,1.0,1.0,1.0
25d,train__c20__user19__5-3-1,20,Check_the_time,user19,5-3-1,12,-1,0.9696969696969697,0.9185688073892974,0.390625,0.693429949043061,0.19126293316030749,0.5705011618610263,17.0,171.0,0.0,0.0,0.058823529411764705
2d,train__c20__user19__5-3-2,20,Check_the_time,user19,5-3-2,14,0,0.9226190476190477,0.1661921511914569,0.7612903225806451,0.929964100825705,0.2609249118034365,0.7985373606490879,1.0,171.0,1.0,1.0,1.0
25d,train__c20__user19__5-3-2,20,Check_the_time,user19,5-3-2,14,0,0.9226190476190477,0.7324644257665681,0.3548387096774194,0.7023717554487753,0.13486508232967342,0.5427752518040885,3.0,171.0,0.0,1.0,0.3333333333333333
2d,train__c21__user19__4-1-2,21,Read_documents,user19,4-1-2,8,-1,0.9523809523809523,0.28958973858922843,0.475,-0.20961665094497237,0.10330535264459366,0.5182743315919425,7.0,171.0,0.0,0.0,0.14285714285714285
25d,train__c21__user19__4-1-2,21,Read_documents,user19,4-1-2,8,-1,0.9523809523809523,0.4582829501261328,0.425,-0.12870737253665038,0.0724211196876357,0.4965489419610029,3.0,171.0,0.0,1.0,0.3333333333333333
2d,train__c23__user19__1-2-1,23,Listen_to_music_with_headphones,user19,1-2-1,17,-2,1.0,0.22772070419975085,0.7666666666666667,0.7336488590613598,0.012592477642011353,0.7709759883959536,1.0,171.0,1.0,1.0,1.0
25d,train__c23__user19__1-2-1,23,Listen_to_music_with_headphones,user19,1-2-1,17,1,1.0,0.6679973213578833,0.3645833333333333,0.7928406046664102,0.18536844035337896,0.5687075268264778,1.0,171.0,1.0,1.0,1.0
2d,train__c23__user19__1-2-2,23,Listen_to_music_with_headphones,user19,1-2-2,23,-1,0.9621212121212122,0.2708821679425704,0.5511811023622047,0.42138308548308245,0.2823770529188033,0.6376783150285523,1.0,171.0,1.0,1.0,1.0
25d,train__c23__user19__1-2-2,23,Listen_to_music_with_headphones,user19,1-2-2,23,-1,0.9545454545454546,0.6471623840194437,0.29365079365079366,0.41726985592644145,0.3264719789043841,0.49817486597295496,1.0,171.0,1.0,1.0,1.0
2d,train__c23__user19__1-2-3,23,Listen_to_music_with_headphones,user19,1-2-3,18,-2,0.9166666666666666,0.31156614183714787,0.5681818181818182,0.23299965814256204,0.36701324935671714,0.6299926261826767,3.0,171.0,0.0,1.0,0.3333333333333333
25d,train__c23__user19__1-2-3,23,Listen_to_music_with_headphones,user19,1-2-3,18,-2,0.9166666666666666,0.6904309776165862,0.42045454545454547,0.330672998221215,0.2703902179899062,0.5512632328380311,1.0,171.0,1.0,1.0,1.0
2d,train__c23__user19__3-3-1,23,Listen_to_music_with_headphones,user19,3-3-1,35,2,1.0,0.19658493970113078,0.6641414141414141,0.9124790984705223,0.19643908164417434,0.746258618748143,2.0,171.0,0.0,1.0,0.5
25d,train__c23__user19__3-3-1,23,Listen_to_music_with_headphones,user19,3-3-1,35,2,1.0,0.38671842480855306,0.36363636363636365,0.9304170806749144,0.14220836751083063,0.5787073356308038,1.0,171.0,1.0,1.0,1.0
2d,train__c23__user19__3-3-2,23,Listen_to_music_with_headphones,user19,3-3-2,11,-2,1.0,0.16339126320999695,0.7962962962962963,0.9720082532250547,0.17460939857827548,0.8232594931788392,1.0,171.0,1.0,1.0,1.0
25d,train__c23__user19__3-3-2,23,Listen_to_music_with_headphones,user19,3-3-2,11,0,0.9924242424242424,0.4466824276758241,0.3893129770992366,0.9183186679259314,0.26531775274579944,0.6000952598955325,1.0,171.0,1.0,1.0,1.0
2d,train__c23__user19__3-3-3,23,Listen_to_music_with_headphones,user19,3-3-3,10,-2,1.0,0.20241186440017525,0.6979166666666666,0.9648725488131704,0.1904303507474876,0.7696236978540453,2.0,171.0,0.0,1.0,0.5
25d,train__c23__user19__3-3-3,23,Listen_to_music_with_headphones,user19,3-3-3,10,2,1.0,0.3869089828952353,0.3020833333333333,0.9152951059448206,0.3326690564615427,0.5576255231624311,2.0,171.0,0.0,1.0,0.5
2d,train__c26__user19__3-1-1,26,Play_games,user19,3-1-1,32,0,1.0,0.23588043721991392,0.71875,0.512082893031759,0.10036969320991947,0.7290485162939199,3.0,171.0,0.0,1.0,0.3333333333333333
25d,train__c26__user19__3-1-1,26,Play_games,user19,3-1-1,32,1,1.0,0.32894786456091496,0.40591397849462363,0.853031819012813,0.32035580270221414,0.6075825552759904,4.0,171.0,0.0,1.0,0.25
2d,train__c26__user19__3-1-2,26,Play_games,user19,3-1-2,48,0,1.0,0.22689272317369252,0.8194444444444444,0.40565207295198064,0.09849490419134878,0.7736467695539936,2.0,171.0,0.0,1.0,0.5
25d,train__c26__user19__3-1-2,26,Play_games,user19,3-1-2,48,0,1.0,0.3343486180847001,0.4305555555555556,0.7926518672531324,0.07876528825871391,0.5969781389002724,4.0,171.0,0.0,1.0,0.25
2d,train__c26__user19__3-1-3,26,Play_games,user19,3-1-3,28,2,0.8653846153846154,0.1481722762473295,0.8777777777777778,0.6670433278507301,0.029747159928873477,0.8132516090959778,1.0,171.0,1.0,1.0,1.0
25d,train__c26__user19__3-1-3,26,Play_games,user19,3-1-3,28,2,0.8653846153846154,0.255708421302366,0.42592592592592593,0.7479691760945882,-0.005767137763795714,0.570162103074895,1.0,171.0,1.0,1.0,1.0
2d,train__c26__user19__5-1-1,26,Play_games,user19,5-1-1,59,0,0.9180790960451978,0.19942720688345997,0.7292307692307692,0.5476854914297746,0.1447128297908866,0.7335068440587368,3.0,171.0,0.0,1.0,0.3333333333333333
